filename,predict_1,confidence_1,predict_2,confidence_2,predict_3,confidence_3
test_images\04173.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,0.8137777,Chevrolet Silverado 1500 Extended Cab 2012,0.3347702,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.07820693
test_images\04174.jpg,Toyota Camry Sedan 2012,0.8883946,Hyundai Sonata Hybrid Sedan 2012,0.1378138,Acura TL Sedan 2012,0.12587321
test_images\04175.jpg,HUMMER H3T Crew Cab 2010,0.9104624,HUMMER H2 SUT Crew Cab 2009,0.36118674,Aston Martin Virage Coupe 2012,0.025020242
test_images\04176.jpg,BMW ActiveHybrid 5 Sedan 2012,0.9781432,Mercedes-Benz E-Class Sedan 2012,0.039621502,Isuzu Ascender SUV 2008,0.0094329715
test_images\04177.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,0.6741178,Ford F-150 Regular Cab 2007,0.63367504,Dodge Dakota Club Cab 2007,0.024100661
test_images\04178.jpg,Aston Martin Virage Convertible 2012,0.8947079,Aston Martin Virage Coupe 2012,0.33679312,Aston Martin V8 Vantage Convertible 2012,0.079858184
test_images\04179.jpg,BMW 1 Series Convertible 2012,0.95679355,BMW M6 Convertible 2010,0.023781836,BMW Z4 Convertible 2012,0.010689735
test_images\04180.jpg,Ford Focus Sedan 2007,0.27754962,Chevrolet Cobalt SS 2010,0.20596844,Chevrolet Monte Carlo Coupe 2007,0.16739571
test_images\04181.jpg,Chrysler Sebring Convertible 2010,0.9949924,Chrysler Crossfire Convertible 2008,0.017435998,BMW 6 Series Convertible 2007,0.013949484
test_images\04182.jpg,Dodge Journey SUV 2012,0.908934,Hyundai Azera Sedan 2012,0.17027462,Dodge Durango SUV 2012,0.05013001
test_images\04183.jpg,Lamborghini Reventon Coupe 2008,0.60815084,Aston Martin V8 Vantage Coupe 2012,0.39774346,Bugatti Veyron 16.4 Coupe 2009,0.112834424
test_images\04184.jpg,Mercedes-Benz 300-Class Convertible 1993,0.936527,Volvo 240 Sedan 1993,0.047313273,Geo Metro Convertible 1993,0.03874129
test_images\04185.jpg,BMW 1 Series Coupe 2012,0.9818458,BMW 1 Series Convertible 2012,0.014989257,BMW ActiveHybrid 5 Sedan 2012,0.009227842
test_images\04186.jpg,Rolls-Royce Phantom Sedan 2012,0.9042647,Rolls-Royce Ghost Sedan 2012,0.35427493,Jeep Patriot SUV 2012,0.020213723
test_images\04187.jpg,Honda Accord Sedan 2012,0.61134154,Acura RL Sedan 2012,0.22679663,Honda Accord Coupe 2012,0.13638979
test_images\04188.jpg,Aston Martin Virage Convertible 2012,0.9051611,Audi TTS Coupe 2012,0.16019344,Aston Martin V8 Vantage Convertible 2012,0.10400435
test_images\04189.jpg,smart fortwo Convertible 2012,0.9148319,FIAT 500 Convertible 2012,0.65787405,Nissan Leaf Hatchback 2012,0.06846812
test_images\04190.jpg,Suzuki Aerio Sedan 2007,0.19640845,Hyundai Elantra Touring Hatchback 2012,0.10893446,Daewoo Nubira Wagon 2002,0.099036306
test_images\04191.jpg,Dodge Charger Sedan 2012,0.9651778,BMW 3 Series Sedan 2012,0.21569502,Dodge Charger SRT-8 2009,0.09963688
test_images\04192.jpg,Dodge Durango SUV 2007,0.85521495,Ford Edge SUV 2012,0.58627635,Dodge Ram Pickup 3500 Crew Cab 2010,0.021089733
test_images\04193.jpg,Dodge Durango SUV 2007,0.9928777,Chevrolet Traverse SUV 2012,0.039470494,Mazda Tribute SUV 2011,0.03157431
test_images\04194.jpg,Plymouth Neon Coupe 1999,0.47845986,Chevrolet Monte Carlo Coupe 2007,0.20044112,Ford Focus Sedan 2007,0.18611684
test_images\04195.jpg,Ford Expedition EL SUV 2009,0.876816,Mazda Tribute SUV 2011,0.6579435,Dodge Durango SUV 2007,0.036061257
test_images\04196.jpg,Dodge Caliber Wagon 2012,0.6143745,Suzuki Kizashi Sedan 2012,0.07757035,Suzuki SX4 Sedan 2012,0.075710446
test_images\04197.jpg,Aston Martin V8 Vantage Coupe 2012,0.95845264,Lamborghini Reventon Coupe 2008,0.03151992,Tesla Model S Sedan 2012,0.008276343
test_images\04198.jpg,Acura Integra Type R 2001,0.32719815,Nissan 240SX Coupe 1998,0.28274468,Mitsubishi Lancer Sedan 2012,0.08408171
test_images\04199.jpg,Dodge Journey SUV 2012,0.9968214,Honda Accord Sedan 2012,0.03404388,Land Rover LR2 SUV 2012,0.007969707
test_images\04200.jpg,Maybach Landaulet Convertible 2012,0.8037612,Chrysler 300 SRT-8 2010,0.05924952,Chevrolet HHR SS 2010,0.024083227
test_images\04201.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.8613466,GMC Canyon Extended Cab 2012,0.066271394,Isuzu Ascender SUV 2008,0.045698136
test_images\04202.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.9744513,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.028747529,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.0057456195
test_images\04203.jpg,Chevrolet Impala Sedan 2007,0.99741983,Acura TL Sedan 2012,0.083241016,Hyundai Elantra Sedan 2007,0.06295571
test_images\04204.jpg,Volvo C30 Hatchback 2012,0.98528457,Volkswagen Golf Hatchback 2012,0.33107433,Porsche Panamera Sedan 2012,0.102240026
test_images\04205.jpg,Chevrolet TrailBlazer SS 2009,0.9897298,Buick Rainier SUV 2007,0.0156032145,Isuzu Ascender SUV 2008,0.011762559
test_images\04206.jpg,Audi V8 Sedan 1994,0.5266095,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.06743154,Audi 100 Sedan 1994,0.028508872
test_images\04207.jpg,Bentley Mulsanne Sedan 2011,0.9831315,Bentley Continental Supersports Conv. Convertible 2012,0.15025657,Bentley Continental Flying Spur Sedan 2007,0.056488514
test_images\04208.jpg,Lamborghini Reventon Coupe 2008,0.984359,Eagle Talon Hatchback 1998,0.012524903,Lamborghini Reventon Coupe 2008,0.0119555
test_images\04209.jpg,Audi 100 Wagon 1994,0.77752805,Audi V8 Sedan 1994,0.4027572,Dodge Magnum Wagon 2008,0.057205528
test_images\04210.jpg,Bugatti Veyron 16.4 Coupe 2009,0.97936857,Bugatti Veyron 16.4 Convertible 2009,0.10956594,Infiniti G Coupe IPL 2012,0.016213626
test_images\04211.jpg,Bentley Arnage Sedan 2009,0.940858,Bentley Mulsanne Sedan 2011,0.06795794,Bentley Continental Flying Spur Sedan 2007,0.014894515
test_images\04212.jpg,Dodge Caravan Minivan 1997,0.9928429,Acura TSX Sedan 2012,0.13712731,Ford Expedition EL SUV 2009,0.114617676
test_images\04213.jpg,Mercedes-Benz 300-Class Convertible 1993,0.8049213,Geo Metro Convertible 1993,0.3502682,Ford Mustang Convertible 2007,0.2195845
test_images\04214.jpg,Ferrari 458 Italia Coupe 2012,0.9844955,Hyundai Sonata Hybrid Sedan 2012,0.014113843,Ferrari 458 Italia Convertible 2012,0.004747331
test_images\04215.jpg,Hyundai Elantra Sedan 2007,0.98724794,Suzuki Aerio Sedan 2007,0.020733804,Hyundai Veracruz SUV 2012,0.008930147
test_images\04216.jpg,Porsche Panamera Sedan 2012,0.45764795,Fisker Karma Sedan 2012,0.43155795,Jaguar XK XKR 2012,0.04279211
test_images\04217.jpg,Dodge Caliber Wagon 2012,0.36226463,Dodge Journey SUV 2012,0.13964608,Suzuki SX4 Sedan 2012,0.09109324
test_images\04218.jpg,Rolls-Royce Phantom Sedan 2012,0.98412097,Rolls-Royce Ghost Sedan 2012,0.010826677,GMC Terrain SUV 2012,0.0061814487
test_images\04219.jpg,Acura TSX Sedan 2012,0.98748744,Acura TL Sedan 2012,0.23392525,Ford Fiesta Sedan 2012,0.1482428
test_images\04220.jpg,Ferrari California Convertible 2012,0.96568906,Chevrolet Corvette Convertible 2012,0.10952026,Chevrolet Camaro Convertible 2012,0.09090701
test_images\04221.jpg,BMW 6 Series Convertible 2007,0.9292382,BMW M6 Convertible 2010,0.096000046,Chrysler Sebring Convertible 2010,0.053879738
test_images\04222.jpg,Chevrolet Tahoe Hybrid SUV 2012,0.60821426,GMC Yukon Hybrid SUV 2012,0.4101813,Isuzu Ascender SUV 2008,0.4025548
test_images\04223.jpg,Bentley Continental GT Coupe 2012,0.97052455,Bentley Continental GT Coupe 2007,0.5257567,Chevrolet Cobalt SS 2010,0.021076053
test_images\04224.jpg,Acura TL Type-S 2008,0.99467814,Audi A5 Coupe 2012,0.087530196,Acura RL Sedan 2012,0.027535856
test_images\04225.jpg,Audi A5 Coupe 2012,0.780233,Audi S5 Coupe 2012,0.679314,Audi S6 Sedan 2011,0.050459057
test_images\04226.jpg,Dodge Journey SUV 2012,0.99291885,Dodge Caliber Wagon 2012,0.042705625,Chrysler Town and Country Minivan 2012,0.025672525
test_images\04227.jpg,McLaren MP4-12C Coupe 2012,0.5068585,Spyker C8 Coupe 2009,0.19187722,Dodge Charger SRT-8 2009,0.15998566
test_images\04228.jpg,Dodge Charger Sedan 2012,0.94409907,Audi TT RS Coupe 2012,0.0718424,Mitsubishi Lancer Sedan 2012,0.032565713
test_images\04229.jpg,Chevrolet Traverse SUV 2012,0.94770235,Buick Enclave SUV 2012,0.3613937,Hyundai Veracruz SUV 2012,0.039084107
test_images\04230.jpg,Bentley Mulsanne Sedan 2011,0.9985426,Bentley Continental GT Coupe 2012,0.042057723,Bentley Continental Flying Spur Sedan 2007,0.039677113
test_images\04231.jpg,Ford Focus Sedan 2007,0.87036717,Suzuki Aerio Sedan 2007,0.7304283,Daewoo Nubira Wagon 2002,0.021901935
test_images\04232.jpg,BMW 1 Series Coupe 2012,0.98356783,BMW ActiveHybrid 5 Sedan 2012,0.049372822,BMW 3 Series Wagon 2012,0.017477721
test_images\04233.jpg,Jaguar XK XKR 2012,0.80281603,BMW M6 Convertible 2010,0.78479433,BMW M3 Coupe 2012,0.32083288
test_images\04234.jpg,GMC Canyon Extended Cab 2012,0.9767543,Cadillac Escalade EXT Crew Cab 2007,0.027721494,Chevrolet TrailBlazer SS 2009,0.013627112
test_images\04235.jpg,Acura TL Type-S 2008,0.7135838,Honda Accord Sedan 2012,0.60005903,Acura RL Sedan 2012,0.032582074
test_images\04236.jpg,Audi TT Hatchback 2011,0.87567747,Audi S6 Sedan 2011,0.14079818,Audi TT RS Coupe 2012,0.05471185
test_images\04237.jpg,Chevrolet Cobalt SS 2010,0.7609973,Jaguar XK XKR 2012,0.17951724,Chevrolet Corvette ZR1 2012,0.091147214
test_images\04238.jpg,Suzuki SX4 Hatchback 2012,0.9779818,Mazda Tribute SUV 2011,0.10031253,Hyundai Santa Fe SUV 2012,0.04619512
test_images\04239.jpg,Chevrolet Silverado 1500 Regular Cab 2012,0.7819705,Dodge Challenger SRT8 2011,0.018163055,Chevrolet Silverado 2500HD Regular Cab 2012,0.014530748
test_images\04240.jpg,Hyundai Sonata Sedan 2012,0.9935832,Ford Expedition EL SUV 2009,0.008259922,Honda Odyssey Minivan 2012,0.0066945553
test_images\04241.jpg,Ferrari California Convertible 2012,0.933987,Ferrari FF Coupe 2012,0.6680995,Spyker C8 Coupe 2009,0.38307658
test_images\04242.jpg,Daewoo Nubira Wagon 2002,0.9546151,Suzuki Aerio Sedan 2007,0.30782226,Chevrolet HHR SS 2010,0.014501929
test_images\04243.jpg,Jeep Liberty SUV 2012,0.25273034,GMC Savana Van 2012,0.2272639,Chevrolet Express Cargo Van 2007,0.13393316
test_images\04244.jpg,Infiniti G Coupe IPL 2012,0.91480243,Porsche Panamera Sedan 2012,0.53507376,Tesla Model S Sedan 2012,0.12650874
test_images\04245.jpg,Cadillac Escalade EXT Crew Cab 2007,0.9680388,Cadillac CTS-V Sedan 2012,0.062489986,Dodge Charger SRT-8 2009,0.009490341
test_images\04246.jpg,Jeep Compass SUV 2012,0.80261195,BMW X6 SUV 2012,0.109481156,Jeep Grand Cherokee SUV 2012,0.054742515
test_images\04247.jpg,Plymouth Neon Coupe 1999,0.59815305,Ford Focus Sedan 2007,0.5582578,Hyundai Elantra Sedan 2007,0.22799379
test_images\04248.jpg,Nissan 240SX Coupe 1998,0.7891365,Audi V8 Sedan 1994,0.14194587,Audi A5 Coupe 2012,0.053996384
test_images\04249.jpg,Land Rover Range Rover SUV 2012,0.99206924,BMW 3 Series Wagon 2012,0.03697315,Land Rover LR2 SUV 2012,0.021374196
test_images\04250.jpg,Audi V8 Sedan 1994,0.9519025,Rolls-Royce Phantom Sedan 2012,0.034341782,Dodge Dakota Crew Cab 2010,0.014288366
test_images\04251.jpg,Chrysler PT Cruiser Convertible 2008,0.91309255,Volvo C30 Hatchback 2012,0.38129818,Mercedes-Benz E-Class Sedan 2012,0.37185004
test_images\04252.jpg,Dodge Magnum Wagon 2008,0.8838195,Chevrolet Malibu Sedan 2007,0.22289419,Chrysler 300 SRT-8 2010,0.042723
test_images\04253.jpg,Chrysler 300 SRT-8 2010,0.7725393,Dodge Magnum Wagon 2008,0.621979,Chevrolet HHR SS 2010,0.06470919
test_images\04254.jpg,Honda Accord Coupe 2012,0.44735914,BMW M5 Sedan 2010,0.41943455,Hyundai Genesis Sedan 2012,0.31241122
test_images\04255.jpg,Lamborghini Aventador Coupe 2012,0.9367256,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.7052982,Lamborghini Diablo Coupe 2001,0.120191246
test_images\04256.jpg,Nissan Juke Hatchback 2012,0.9745891,Hyundai Veloster Hatchback 2012,0.1989071,Scion xD Hatchback 2012,0.15043
test_images\04257.jpg,GMC Acadia SUV 2012,0.9944916,Volvo XC90 SUV 2007,0.035409182,Chevrolet Express Van 2007,0.028076291
test_images\04258.jpg,BMW X3 SUV 2012,0.8934778,Nissan Juke Hatchback 2012,0.20614022,BMW 3 Series Sedan 2012,0.07032961
test_images\04259.jpg,Mercedes-Benz C-Class Sedan 2012,0.8748294,BMW M5 Sedan 2010,0.64262944,BMW ActiveHybrid 5 Sedan 2012,0.42045382
test_images\04260.jpg,Chrysler Sebring Convertible 2010,0.95366734,Chrysler PT Cruiser Convertible 2008,0.006728202,Chrysler Crossfire Convertible 2008,0.005348295
test_images\04261.jpg,Dodge Magnum Wagon 2008,0.604877,Cadillac Escalade EXT Crew Cab 2007,0.503904,Cadillac CTS-V Sedan 2012,0.24484196
test_images\04262.jpg,Ford Fiesta Sedan 2012,0.962222,Buick Verano Sedan 2012,0.119751245,Acura ZDX Hatchback 2012,0.06911814
test_images\04263.jpg,Maybach Landaulet Convertible 2012,0.8114388,Dodge Charger SRT-8 2009,0.26939213,Bentley Mulsanne Sedan 2011,0.18094456
test_images\04264.jpg,Ford F-150 Regular Cab 2012,0.8997164,Nissan NV Passenger Van 2012,0.28906673,Ford Expedition EL SUV 2009,0.2208944
test_images\04265.jpg,Rolls-Royce Ghost Sedan 2012,0.922153,Audi S6 Sedan 2011,0.018759102,Rolls-Royce Phantom Sedan 2012,0.0068517923
test_images\04266.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.94051695,Ford GT Coupe 2006,0.6021493,Chevrolet Corvette ZR1 2012,0.21855792
test_images\04267.jpg,Aston Martin V8 Vantage Coupe 2012,0.9968179,Bugatti Veyron 16.4 Coupe 2009,0.022343129,Audi TTS Coupe 2012,0.0138352215
test_images\04268.jpg,Chevrolet Corvette ZR1 2012,0.9815103,Spyker C8 Coupe 2009,0.14347395,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.09792429
test_images\04269.jpg,GMC Terrain SUV 2012,0.998228,Suzuki Kizashi Sedan 2012,0.03360325,Chevrolet Avalanche Crew Cab 2012,0.022475392
test_images\04270.jpg,Buick Rainier SUV 2007,0.9859822,Volvo XC90 SUV 2007,0.015696377,Toyota 4Runner SUV 2012,0.009831578
test_images\04271.jpg,BMW M6 Convertible 2010,0.80221,Aston Martin Virage Convertible 2012,0.5172453,BMW Z4 Convertible 2012,0.033459246
test_images\04272.jpg,Jeep Wrangler SUV 2012,0.109441996,AM General Hummer SUV 2000,0.10676846,HUMMER H2 SUT Crew Cab 2009,0.0662643
test_images\04273.jpg,McLaren MP4-12C Coupe 2012,0.647436,Lamborghini Aventador Coupe 2012,0.2107935,Ferrari 458 Italia Coupe 2012,0.14113086
test_images\04274.jpg,Daewoo Nubira Wagon 2002,0.8354036,Acura Integra Type R 2001,0.11405289,Chevrolet Express Van 2007,0.016820997
test_images\04275.jpg,BMW 1 Series Convertible 2012,0.984692,Audi RS 4 Convertible 2008,0.14207041,Dodge Magnum Wagon 2008,0.11907199
test_images\04276.jpg,Lamborghini Diablo Coupe 2001,0.9795742,Ford GT Coupe 2006,0.07951617,Lamborghini Aventador Coupe 2012,0.06134534
test_images\04277.jpg,Infiniti G Coupe IPL 2012,0.9734183,Porsche Panamera Sedan 2012,0.108777314,Mercedes-Benz S-Class Sedan 2012,0.064759046
test_images\04278.jpg,Volvo C30 Hatchback 2012,0.5494763,BMW X5 SUV 2007,0.4455004,BMW X6 SUV 2012,0.06765774
test_images\04279.jpg,Chevrolet Silverado 1500 Regular Cab 2012,0.95949244,Chevrolet Silverado 2500HD Regular Cab 2012,0.07151362,Dodge Challenger SRT8 2011,0.010838002
test_images\04280.jpg,Buick Verano Sedan 2012,0.6511565,Chevrolet Malibu Hybrid Sedan 2010,0.22283182,Hyundai Azera Sedan 2012,0.033054113
test_images\04281.jpg,Lincoln Town Car Sedan 2011,0.66882056,Mercedes-Benz C-Class Sedan 2012,0.103057235,Audi S4 Sedan 2007,0.07500541
test_images\04282.jpg,Nissan Juke Hatchback 2012,0.9904467,smart fortwo Convertible 2012,0.030504704,Nissan Leaf Hatchback 2012,0.019610405
test_images\04283.jpg,Cadillac Escalade EXT Crew Cab 2007,0.986652,Ford Focus Sedan 2007,0.021199465,Cadillac CTS-V Sedan 2012,0.017987818
test_images\04284.jpg,BMW M6 Convertible 2010,0.628258,BMW M5 Sedan 2010,0.3009194,BMW 6 Series Convertible 2007,0.05267343
test_images\04285.jpg,BMW M3 Coupe 2012,0.85667723,BMW 3 Series Sedan 2012,0.22148782,BMW ActiveHybrid 5 Sedan 2012,0.17035398
test_images\04286.jpg,Mercedes-Benz Sprinter Van 2012,0.99690205,Dodge Sprinter Cargo Van 2009,0.038632005,Dodge Caravan Minivan 1997,0.022081196
test_images\04287.jpg,Audi 100 Wagon 1994,0.57663524,Audi V8 Sedan 1994,0.5196008,Audi 100 Sedan 1994,0.1179685
test_images\04288.jpg,Mercedes-Benz SL-Class Coupe 2009,0.9910593,Mercedes-Benz S-Class Sedan 2012,0.13547575,Mercedes-Benz C-Class Sedan 2012,0.028446436
test_images\04289.jpg,Honda Odyssey Minivan 2007,0.98357975,Suzuki SX4 Hatchback 2012,0.028966278,Honda Odyssey Minivan 2012,0.0170753
test_images\04290.jpg,BMW 3 Series Sedan 2012,0.49972025,Honda Accord Sedan 2012,0.12809652,Hyundai Azera Sedan 2012,0.12755015
test_images\04291.jpg,Suzuki Kizashi Sedan 2012,0.9911883,Chevrolet Malibu Hybrid Sedan 2010,0.091499984,Suzuki SX4 Sedan 2012,0.048344195
test_images\04292.jpg,GMC Acadia SUV 2012,0.80996704,Mazda Tribute SUV 2011,0.108353704,Dodge Durango SUV 2007,0.08647543
test_images\04293.jpg,Jeep Patriot SUV 2012,0.98258924,Jeep Liberty SUV 2012,0.0047600865,Land Rover Range Rover SUV 2012,0.0036031008
test_images\04294.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.8074698,GMC Canyon Extended Cab 2012,0.120498985,Chevrolet Avalanche Crew Cab 2012,0.011968076
test_images\04295.jpg,Geo Metro Convertible 1993,0.95268875,Daewoo Nubira Wagon 2002,0.10219386,Chevrolet Express Van 2007,0.0436877
test_images\04296.jpg,Lamborghini Aventador Coupe 2012,0.8028728,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.6989732,Ferrari 458 Italia Coupe 2012,0.335033
test_images\04297.jpg,Nissan 240SX Coupe 1998,0.5890789,Lamborghini Diablo Coupe 2001,0.21733719,Dodge Challenger SRT8 2011,0.109134406
test_images\04298.jpg,Honda Odyssey Minivan 2012,0.9915901,Honda Odyssey Minivan 2007,0.06145686,Infiniti QX56 SUV 2011,0.015671968
test_images\04299.jpg,Dodge Caliber Wagon 2012,0.96167934,Chrysler Town and Country Minivan 2012,0.05661264,Dodge Caliber Wagon 2007,0.017348677
test_images\04300.jpg,Buick Enclave SUV 2012,0.99413794,Chevrolet Traverse SUV 2012,0.012254983,Hyundai Veracruz SUV 2012,0.012105584
test_images\04301.jpg,Audi TT RS Coupe 2012,0.87015957,Audi TT Hatchback 2011,0.3825551,Audi TTS Coupe 2012,0.06204635
test_images\04302.jpg,Chevrolet Malibu Hybrid Sedan 2010,0.9748453,Buick Verano Sedan 2012,0.04136783,Suzuki Kizashi Sedan 2012,0.02133888
test_images\04303.jpg,Hyundai Elantra Touring Hatchback 2012,0.9934803,Suzuki Aerio Sedan 2007,0.012017995,Volkswagen Golf Hatchback 2012,0.007255405
test_images\04304.jpg,Suzuki SX4 Sedan 2012,0.9697297,Suzuki Aerio Sedan 2007,0.18512255,Chevrolet Malibu Hybrid Sedan 2010,0.024058431
test_images\04305.jpg,Toyota 4Runner SUV 2012,0.96818936,BMW X5 SUV 2007,0.26962,Jeep Liberty SUV 2012,0.04327202
test_images\04306.jpg,Suzuki SX4 Hatchback 2012,0.7001944,Cadillac SRX SUV 2012,0.41530794,GMC Acadia SUV 2012,0.07723066
test_images\04307.jpg,smart fortwo Convertible 2012,0.99763966,FIAT 500 Convertible 2012,0.008723766,Nissan NV Passenger Van 2012,0.0038090348
test_images\04308.jpg,Ford Freestar Minivan 2007,0.97720605,Honda Odyssey Minivan 2007,0.36412436,Buick Rainier SUV 2007,0.0592573
test_images\04309.jpg,Infiniti G Coupe IPL 2012,0.8121169,Mercedes-Benz SL-Class Coupe 2009,0.4944205,Bugatti Veyron 16.4 Coupe 2009,0.056987703
test_images\04310.jpg,Aston Martin V8 Vantage Convertible 2012,0.6548424,BMW 6 Series Convertible 2007,0.40837657,Chevrolet Corvette Convertible 2012,0.108168215
test_images\04311.jpg,Acura RL Sedan 2012,0.9328397,Honda Accord Sedan 2012,0.07468432,Hyundai Elantra Sedan 2007,0.030044287
test_images\04312.jpg,Dodge Sprinter Cargo Van 2009,0.79589,Mercedes-Benz Sprinter Van 2012,0.46443942,Chrysler PT Cruiser Convertible 2008,0.014236063
test_images\04313.jpg,Audi R8 Coupe 2012,0.9893522,Dodge Journey SUV 2012,0.01182875,Mitsubishi Lancer Sedan 2012,0.011706501
test_images\04314.jpg,Audi A5 Coupe 2012,0.9202541,Audi S5 Coupe 2012,0.31610173,Mitsubishi Lancer Sedan 2012,0.008227259
test_images\04315.jpg,Audi A5 Coupe 2012,0.15764794,Acura TL Sedan 2012,0.1318711,Audi S5 Coupe 2012,0.11822066
test_images\04316.jpg,Audi V8 Sedan 1994,0.73307025,Audi 100 Wagon 1994,0.462745,Audi 100 Sedan 1994,0.4540972
test_images\04317.jpg,Aston Martin Virage Coupe 2012,0.95108026,Audi R8 Coupe 2012,0.020463496,Honda Odyssey Minivan 2007,0.012865663
test_images\04318.jpg,Mercedes-Benz E-Class Sedan 2012,0.9724047,Hyundai Genesis Sedan 2012,0.57450837,Chrysler Sebring Convertible 2010,0.049915463
test_images\04319.jpg,Chevrolet Sonic Sedan 2012,0.8851704,Suzuki Kizashi Sedan 2012,0.560821,Dodge Journey SUV 2012,0.0807901
test_images\04320.jpg,Fisker Karma Sedan 2012,0.94257605,Ferrari 458 Italia Coupe 2012,0.34245312,Lamborghini Reventon Coupe 2008,0.11631662
test_images\04321.jpg,BMW M3 Coupe 2012,0.98333627,BMW ActiveHybrid 5 Sedan 2012,0.008113027,Audi S5 Coupe 2012,0.0047569275
test_images\04322.jpg,Bentley Arnage Sedan 2009,0.9891341,Bentley Mulsanne Sedan 2011,0.011537999,Chrysler 300 SRT-8 2010,0.0083501935
test_images\04323.jpg,Lincoln Town Car Sedan 2011,0.70137024,Bentley Arnage Sedan 2009,0.36472374,Bentley Continental Flying Spur Sedan 2007,0.12902278
test_images\04324.jpg,Infiniti QX56 SUV 2011,0.74684185,Honda Odyssey Minivan 2007,0.19245914,Chrysler Sebring Convertible 2010,0.15939161
test_images\04325.jpg,Jeep Patriot SUV 2012,0.99159855,Jeep Liberty SUV 2012,0.066147566,GMC Terrain SUV 2012,0.008807212
test_images\04326.jpg,Dodge Caravan Minivan 1997,0.8764211,Ford Freestar Minivan 2007,0.65267825,Honda Odyssey Minivan 2007,0.060815424
test_images\04327.jpg,Ford GT Coupe 2006,0.7014768,Chevrolet Corvette Convertible 2012,0.62523437,Chevrolet Corvette ZR1 2012,0.11097565
test_images\04328.jpg,Spyker C8 Coupe 2009,0.84486353,Spyker C8 Convertible 2009,0.18052971,McLaren MP4-12C Coupe 2012,0.01749453
test_images\04329.jpg,BMW ActiveHybrid 5 Sedan 2012,0.9878046,Mercedes-Benz E-Class Sedan 2012,0.059048057,Honda Odyssey Minivan 2007,0.01000312
test_images\04330.jpg,Jeep Liberty SUV 2012,0.97619164,Jeep Patriot SUV 2012,0.06058213,Jeep Liberty SUV 2012,0.031960845
test_images\04331.jpg,Aston Martin Virage Convertible 2012,0.9528164,Aston Martin V8 Vantage Convertible 2012,0.11898726,BMW M6 Convertible 2010,0.017890215
test_images\04332.jpg,Chrysler Aspen SUV 2009,0.98623097,Ram C/V Cargo Van Minivan 2012,0.036561817,Land Rover LR2 SUV 2012,0.028717756
test_images\04333.jpg,Maybach Landaulet Convertible 2012,0.29487124,FIAT 500 Convertible 2012,0.20929861,Bugatti Veyron 16.4 Convertible 2009,0.058419406
test_images\04334.jpg,Chevrolet Sonic Sedan 2012,0.8171791,Suzuki Kizashi Sedan 2012,0.3055606,FIAT 500 Convertible 2012,0.1327782
test_images\04335.jpg,Bentley Continental Flying Spur Sedan 2007,0.8925219,Bentley Mulsanne Sedan 2011,0.33490995,Audi S6 Sedan 2011,0.18681818
test_images\04336.jpg,Ford Edge SUV 2012,0.9188908,Dodge Journey SUV 2012,0.2825214,Dodge Durango SUV 2012,0.15958592
test_images\04337.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.855909,GMC Canyon Extended Cab 2012,0.15495759,Isuzu Ascender SUV 2008,0.048920006
test_images\04338.jpg,Hyundai Sonata Hybrid Sedan 2012,0.99720615,Hyundai Accent Sedan 2012,0.047312975,Ferrari FF Coupe 2012,0.017783612
test_images\04339.jpg,Honda Odyssey Minivan 2007,0.46758425,Volkswagen Golf Hatchback 2012,0.43967557,BMW 3 Series Wagon 2012,0.193667
test_images\04340.jpg,BMW 6 Series Convertible 2007,0.92130005,Mercedes-Benz SL-Class Coupe 2009,0.053404003,BMW M6 Convertible 2010,0.030965447
test_images\04341.jpg,Dodge Magnum Wagon 2008,0.83596444,Cadillac Escalade EXT Crew Cab 2007,0.15933344,Cadillac CTS-V Sedan 2012,0.14605594
test_images\04342.jpg,Hyundai Tucson SUV 2012,0.994203,Hyundai Azera Sedan 2012,0.058909744,Hyundai Sonata Sedan 2012,0.03164807
test_images\04343.jpg,GMC Terrain SUV 2012,0.9952396,Audi S6 Sedan 2011,0.0035767853,Jeep Patriot SUV 2012,0.003392607
test_images\04344.jpg,Lamborghini Diablo Coupe 2001,0.9485456,Ford GT Coupe 2006,0.09900734,Nissan Leaf Hatchback 2012,0.08385381
test_images\04345.jpg,Volkswagen Golf Hatchback 1991,0.6767196,Bentley Arnage Sedan 2009,0.39639747,Volvo 240 Sedan 1993,0.14003256
test_images\04346.jpg,Jeep Grand Cherokee SUV 2012,0.87330556,BMW X3 SUV 2012,0.38346463,Dodge Durango SUV 2012,0.010573477
test_images\04347.jpg,Ford Focus Sedan 2007,0.9613333,Suzuki Aerio Sedan 2007,0.48857728,Hyundai Elantra Touring Hatchback 2012,0.065353006
