filename,predict_1,confidence_1,predict_2,confidence_2,predict_3,confidence_3
test_images\04169.jpg,Audi TT Hatchback 2011,0.51918006,Audi TTS Coupe 2012,0.4657863,Bentley Continental GT Coupe 2007,0.02167958
test_images\04170.jpg,Chevrolet Traverse SUV 2012,0.869805,Ford Edge SUV 2012,0.05909121,GMC Acadia SUV 2012,0.05392155
test_images\04171.jpg,Chrysler 300 SRT-8 2010,0.7542986,Bentley Continental Flying Spur Sedan 2007,0.08086258,Dodge Magnum Wagon 2008,0.02273184
test_images\04172.jpg,Dodge Journey SUV 2012,0.7888682,Dodge Durango SUV 2012,0.45416594,Mazda Tribute SUV 2011,0.27514786
test_images\04173.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,0.84027636,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.2768765,Chevrolet Silverado 1500 Regular Cab 2012,0.19790378
test_images\04174.jpg,Buick Verano Sedan 2012,0.41847867,Acura ZDX Hatchback 2012,0.22267151,Hyundai Azera Sedan 2012,0.16317964
test_images\04175.jpg,HUMMER H3T Crew Cab 2010,0.97596467,HUMMER H2 SUT Crew Cab 2009,0.11421141,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.02789706
test_images\04176.jpg,BMW 3 Series Sedan 2012,0.27954945,BMW ActiveHybrid 5 Sedan 2012,0.10300249,Audi S4 Sedan 2012,0.099084735
test_images\04177.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,0.97322416,Ford F-150 Regular Cab 2007,0.02754873,Dodge Dakota Club Cab 2007,0.0113070905
test_images\04178.jpg,Aston Martin V8 Vantage Convertible 2012,0.8709284,Aston Martin Virage Convertible 2012,0.19788525,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.06471613
test_images\04179.jpg,BMW 1 Series Convertible 2012,0.40016657,Audi RS 4 Convertible 2008,0.119684815,Bentley Arnage Sedan 2009,0.013709843
test_images\04180.jpg,Chevrolet Monte Carlo Coupe 2007,0.6523216,Chevrolet Impala Sedan 2007,0.37198225,Chevrolet Cobalt SS 2010,0.11264631
test_images\04181.jpg,Chrysler Sebring Convertible 2010,0.81903815,BMW 6 Series Convertible 2007,0.3210799,Chrysler Crossfire Convertible 2008,0.20451817
test_images\04182.jpg,Dodge Durango SUV 2012,0.53532726,Jeep Grand Cherokee SUV 2012,0.23024815,Ford Edge SUV 2012,0.10880643
test_images\04183.jpg,Lamborghini Reventon Coupe 2008,0.8341788,Ferrari 458 Italia Coupe 2012,0.09410724,Acura TL Sedan 2012,0.088597566
test_images\04184.jpg,Mercedes-Benz 300-Class Convertible 1993,0.28680247,Ford F-150 Regular Cab 2007,0.09230265,Audi 100 Sedan 1994,0.05804774
test_images\04185.jpg,BMW 1 Series Coupe 2012,0.8152107,Maybach Landaulet Convertible 2012,0.03913182,BMW 3 Series Sedan 2012,0.013936549
test_images\04186.jpg,Rolls-Royce Phantom Sedan 2012,0.8997177,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.1209968,Rolls-Royce Ghost Sedan 2012,0.068884194
test_images\04187.jpg,Mercedes-Benz SL-Class Coupe 2009,0.46720648,Honda Accord Coupe 2012,0.16800272,Acura TL Type-S 2008,0.060123265
test_images\04188.jpg,Dodge Challenger SRT8 2011,0.4660747,Aston Martin Virage Convertible 2012,0.45373198,Aston Martin Virage Coupe 2012,0.2597379
test_images\04189.jpg,smart fortwo Convertible 2012,0.69943154,Nissan Leaf Hatchback 2012,0.3356874,FIAT 500 Convertible 2012,0.18405592
test_images\04190.jpg,Suzuki Aerio Sedan 2007,0.6613419,Suzuki SX4 Sedan 2012,0.21242973,Chevrolet Cobalt SS 2010,0.0706898
test_images\04191.jpg,Dodge Charger Sedan 2012,0.7339064,Dodge Challenger SRT8 2011,0.5759882,Dodge Charger SRT-8 2009,0.051884502
test_images\04192.jpg,Dodge Durango SUV 2007,0.64554375,Ford F-150 Regular Cab 2007,0.058999926,Chrysler Aspen SUV 2009,0.05665022
test_images\04193.jpg,Dodge Durango SUV 2007,0.61763287,Dodge Ram Pickup 3500 Quad Cab 2009,0.06584033,Chrysler Aspen SUV 2009,0.030590326
test_images\04194.jpg,Plymouth Neon Coupe 1999,0.15626451,Mercedes-Benz 300-Class Convertible 1993,0.037795007,Chevrolet Monte Carlo Coupe 2007,0.018361509
test_images\04195.jpg,Ford Expedition EL SUV 2009,0.8890575,Mazda Tribute SUV 2011,0.18021452,Chrysler Aspen SUV 2009,0.03208685
test_images\04196.jpg,Dodge Caliber Wagon 2007,0.59272003,Dodge Caliber Wagon 2012,0.22144929,Chevrolet Malibu Hybrid Sedan 2010,0.042578876
test_images\04197.jpg,Aston Martin V8 Vantage Coupe 2012,0.7543421,Aston Martin V8 Vantage Convertible 2012,0.13207725,Lamborghini Reventon Coupe 2008,0.062199503
test_images\04198.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.8337115,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.16505694,Dodge Challenger SRT8 2011,0.12360731
test_images\04199.jpg,Dodge Journey SUV 2012,0.9811225,Honda Accord Sedan 2012,0.017942429,Dodge Durango SUV 2012,0.016759455
test_images\04200.jpg,Maybach Landaulet Convertible 2012,0.20083416,BMW 3 Series Sedan 2012,0.1241647,Dodge Challenger SRT8 2011,0.09674284
test_images\04201.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.5478911,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.36318523,GMC Canyon Extended Cab 2012,0.2118589
test_images\04202.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.6026811,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.33554578,Chevrolet Silverado 2500HD Regular Cab 2012,0.024801463
test_images\04203.jpg,Chevrolet Impala Sedan 2007,0.5206107,Chevrolet Monte Carlo Coupe 2007,0.13325042,Chevrolet Cobalt SS 2010,0.023361713
test_images\04204.jpg,Volkswagen Beetle Hatchback 2012,0.6017624,Volvo C30 Hatchback 2012,0.2572726,Porsche Panamera Sedan 2012,0.07323626
test_images\04205.jpg,Chevrolet TrailBlazer SS 2009,0.9110436,Dodge Charger Sedan 2012,0.033277184,Chevrolet HHR SS 2010,0.016911775
test_images\04206.jpg,Audi V8 Sedan 1994,0.36371434,Nissan 240SX Coupe 1998,0.18981975,Lincoln Town Car Sedan 2011,0.075865865
test_images\04207.jpg,Bentley Mulsanne Sedan 2011,0.84940094,Bentley Arnage Sedan 2009,0.30219233,Bentley Continental Supersports Conv. Convertible 2012,0.2511854
test_images\04208.jpg,Lamborghini Reventon Coupe 2008,0.9693287,Lamborghini Reventon Coupe 2008,0.059649646,Chevrolet Silverado 2500HD Regular Cab 2012,0.033201456
test_images\04209.jpg,Dodge Dakota Club Cab 2007,0.5837966,Audi 100 Sedan 1994,0.52033734,Lincoln Town Car Sedan 2011,0.2820254
test_images\04210.jpg,Bugatti Veyron 16.4 Coupe 2009,0.3149631,Bugatti Veyron 16.4 Convertible 2009,0.29239097,Chevrolet Corvette Convertible 2012,0.06674296
test_images\04211.jpg,Bentley Arnage Sedan 2009,0.5207816,Ford GT Coupe 2006,0.22011745,Dodge Challenger SRT8 2011,0.21663713
test_images\04212.jpg,Dodge Caravan Minivan 1997,0.8557031,Plymouth Neon Coupe 1999,0.45940882,Suzuki Aerio Sedan 2007,0.09313959
test_images\04213.jpg,Geo Metro Convertible 1993,0.97484314,Mercedes-Benz 300-Class Convertible 1993,0.031080455,Eagle Talon Hatchback 1998,0.018990338
test_images\04214.jpg,Ferrari 458 Italia Coupe 2012,0.8428222,Ferrari FF Coupe 2012,0.15920007,Lamborghini Reventon Coupe 2008,0.07794753
test_images\04215.jpg,Toyota Corolla Sedan 2012,0.58941895,Hyundai Elantra Sedan 2007,0.56995636,Suzuki SX4 Sedan 2012,0.061940134
test_images\04216.jpg,McLaren MP4-12C Coupe 2012,0.9593012,Fisker Karma Sedan 2012,0.058238268,Ferrari FF Coupe 2012,0.049995214
test_images\04217.jpg,Chevrolet Traverse SUV 2012,0.7461467,Ford Edge SUV 2012,0.35080218,Cadillac SRX SUV 2012,0.08720994
test_images\04218.jpg,Rolls-Royce Phantom Sedan 2012,0.94817126,Jeep Patriot SUV 2012,0.13368592,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.06552628
test_images\04219.jpg,Acura TL Sedan 2012,0.4567833,Acura TSX Sedan 2012,0.41547245,Buick Verano Sedan 2012,0.052770972
test_images\04220.jpg,Chevrolet Corvette Convertible 2012,0.9610636,Aston Martin V8 Vantage Convertible 2012,0.23102337,Chevrolet Camaro Convertible 2012,0.0997546
test_images\04221.jpg,BMW 6 Series Convertible 2007,0.82832754,BMW M6 Convertible 2010,0.4076132,Jaguar XK XKR 2012,0.04329011
test_images\04222.jpg,Cadillac Escalade EXT Crew Cab 2007,0.7619381,GMC Yukon Hybrid SUV 2012,0.19328645,Chevrolet Avalanche Crew Cab 2012,0.08568257
test_images\04223.jpg,Bentley Continental Supersports Conv. Convertible 2012,0.8676678,Bentley Mulsanne Sedan 2011,0.53881335,Bentley Continental GT Coupe 2012,0.38523588
test_images\04224.jpg,Acura TL Type-S 2008,0.9055178,Mercedes-Benz SL-Class Coupe 2009,0.1591483,Mercedes-Benz E-Class Sedan 2012,0.10600641
test_images\04225.jpg,Audi A5 Coupe 2012,0.7245294,Chrysler 300 SRT-8 2010,0.5217679,Audi S5 Coupe 2012,0.23641813
test_images\04226.jpg,Dodge Journey SUV 2012,0.98053205,Dodge Caliber Wagon 2012,0.051428914,Chrysler Town and Country Minivan 2012,0.029372334
test_images\04227.jpg,Ford GT Coupe 2006,0.3307845,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.14356035,Spyker C8 Coupe 2009,0.116582155
test_images\04228.jpg,Fisker Karma Sedan 2012,0.44215596,Audi R8 Coupe 2012,0.269859,Dodge Charger Sedan 2012,0.23686525
test_images\04229.jpg,Chevrolet Traverse SUV 2012,0.3344064,Cadillac SRX SUV 2012,0.086286694,GMC Acadia SUV 2012,0.03959647
test_images\04230.jpg,Bentley Mulsanne Sedan 2011,0.99309087,Chrysler 300 SRT-8 2010,0.051422596,Dodge Charger SRT-8 2009,0.037947357
test_images\04231.jpg,Ford Focus Sedan 2007,0.81231296,Suzuki Aerio Sedan 2007,0.1477089,Chevrolet Impala Sedan 2007,0.09187293
test_images\04232.jpg,BMW 1 Series Coupe 2012,0.9124973,Maybach Landaulet Convertible 2012,0.08396572,Audi S4 Sedan 2007,0.046828598
test_images\04233.jpg,Chevrolet Corvette Convertible 2012,0.48883274,Jaguar XK XKR 2012,0.44415662,Spyker C8 Convertible 2009,0.4100483
test_images\04234.jpg,GMC Canyon Extended Cab 2012,0.85022175,HUMMER H3T Crew Cab 2010,0.0500578,Audi R8 Coupe 2012,0.04520005
test_images\04235.jpg,Acura TL Type-S 2008,0.8446144,Acura TL Sedan 2012,0.040726542,Acura RL Sedan 2012,0.021759748
test_images\04236.jpg,Audi TT Hatchback 2011,0.7515403,Audi TTS Coupe 2012,0.13140297,Audi TT RS Coupe 2012,0.04566878
test_images\04237.jpg,Chevrolet Cobalt SS 2010,0.41980806,Bentley Continental GT Coupe 2007,0.2619807,Eagle Talon Hatchback 1998,0.25387132
test_images\04238.jpg,Suzuki SX4 Hatchback 2012,0.89802897,Hyundai Veracruz SUV 2012,0.28333074,Mazda Tribute SUV 2011,0.16894332
test_images\04239.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.6148657,Chevrolet Silverado 2500HD Regular Cab 2012,0.54622906,Chevrolet Silverado 1500 Regular Cab 2012,0.23184606
test_images\04240.jpg,Hyundai Sonata Sedan 2012,0.96934676,Hyundai Azera Sedan 2012,0.070358604,Hyundai Sonata Hybrid Sedan 2012,0.03759876
test_images\04241.jpg,Ferrari 458 Italia Coupe 2012,0.57683015,Eagle Talon Hatchback 1998,0.32701093,Lamborghini Reventon Coupe 2008,0.18700722
test_images\04242.jpg,Daewoo Nubira Wagon 2002,0.620363,Suzuki Aerio Sedan 2007,0.09000066,FIAT 500 Convertible 2012,0.014714897
test_images\04243.jpg,Mazda Tribute SUV 2011,0.17669654,Ford Expedition EL SUV 2009,0.16871881,Jeep Liberty SUV 2012,0.13031769
test_images\04244.jpg,Lamborghini Reventon Coupe 2008,0.16389355,Ferrari 458 Italia Coupe 2012,0.096295506,Aston Martin Virage Coupe 2012,0.0660007
test_images\04245.jpg,Cadillac Escalade EXT Crew Cab 2007,0.76768184,Chevrolet Silverado 1500 Regular Cab 2012,0.030166745,Cadillac SRX SUV 2012,0.02697438
test_images\04246.jpg,Jeep Compass SUV 2012,0.8898362,BMW X3 SUV 2012,0.14799616,Jeep Grand Cherokee SUV 2012,0.10607579
test_images\04247.jpg,Plymouth Neon Coupe 1999,0.19992739,Eagle Talon Hatchback 1998,0.15522292,Chevrolet Monte Carlo Coupe 2007,0.12266648
test_images\04248.jpg,Nissan 240SX Coupe 1998,0.75432396,Lincoln Town Car Sedan 2011,0.0098183155,Mercedes-Benz 300-Class Convertible 1993,0.008962899
test_images\04249.jpg,Land Rover Range Rover SUV 2012,0.99023986,Volkswagen Golf Hatchback 1991,0.050314367,Jeep Wrangler SUV 2012,0.019249588
test_images\04250.jpg,Audi V8 Sedan 1994,0.4148174,Mercedes-Benz 300-Class Convertible 1993,0.26223776,Bentley Arnage Sedan 2009,0.16154712
test_images\04251.jpg,Chrysler PT Cruiser Convertible 2008,0.71495223,FIAT 500 Convertible 2012,0.32967317,MINI Cooper Roadster Convertible 2012,0.3087614
test_images\04252.jpg,Bentley Continental Flying Spur Sedan 2007,0.23683482,Dodge Magnum Wagon 2008,0.054661512,Ford Mustang Convertible 2007,0.029539943
test_images\04253.jpg,Chrysler 300 SRT-8 2010,0.37831408,Bentley Arnage Sedan 2009,0.28135362,Dodge Magnum Wagon 2008,0.13270092
test_images\04254.jpg,Honda Accord Coupe 2012,0.966815,Hyundai Azera Sedan 2012,0.058995068,Acura RL Sedan 2012,0.021321952
test_images\04255.jpg,McLaren MP4-12C Coupe 2012,0.9718025,Lamborghini Aventador Coupe 2012,0.19786525,Ferrari 458 Italia Coupe 2012,0.07021719
test_images\04256.jpg,Nissan Juke Hatchback 2012,0.9824506,Nissan Leaf Hatchback 2012,0.35838503,Hyundai Veloster Hatchback 2012,0.08528572
test_images\04257.jpg,GMC Acadia SUV 2012,0.9649267,Cadillac SRX SUV 2012,0.2498244,Jeep Grand Cherokee SUV 2012,0.19220096
test_images\04258.jpg,BMW X3 SUV 2012,0.9375966,BMW X6 SUV 2012,0.2614992,Dodge Durango SUV 2012,0.19222131
test_images\04259.jpg,Audi S5 Coupe 2012,0.9288036,BMW ActiveHybrid 5 Sedan 2012,0.45076025,Audi S4 Sedan 2012,0.20595267
test_images\04260.jpg,BMW 6 Series Convertible 2007,0.72567993,Chrysler Crossfire Convertible 2008,0.52259517,Chrysler Sebring Convertible 2010,0.22646663
test_images\04261.jpg,Cadillac Escalade EXT Crew Cab 2007,0.7230585,Bentley Continental Flying Spur Sedan 2007,0.14197934,Chevrolet Avalanche Crew Cab 2012,0.079577684
test_images\04262.jpg,Ford Fiesta Sedan 2012,0.9655841,Hyundai Veracruz SUV 2012,0.20789719,Hyundai Accent Sedan 2012,0.043213367
test_images\04263.jpg,Dodge Charger SRT-8 2009,0.13520604,Maybach Landaulet Convertible 2012,0.09003571,Chrysler 300 SRT-8 2010,0.053097546
test_images\04264.jpg,Ford F-150 Regular Cab 2012,0.353588,Ford F-450 Super Duty Crew Cab 2012,0.14783609,Ford F-150 Regular Cab 2007,0.13993016
test_images\04265.jpg,Rolls-Royce Ghost Sedan 2012,0.96339023,Rolls-Royce Phantom Sedan 2012,0.19573167,Audi S5 Coupe 2012,0.02183041
test_images\04266.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.49751112,Chevrolet Corvette Convertible 2012,0.42254415,Chevrolet Corvette ZR1 2012,0.18899292
test_images\04267.jpg,Aston Martin V8 Vantage Coupe 2012,0.8307053,Aston Martin Virage Coupe 2012,0.08517146,Aston Martin V8 Vantage Convertible 2012,0.06482753
test_images\04268.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.8784051,Chevrolet Corvette ZR1 2012,0.30230802,Chevrolet Corvette Convertible 2012,0.042656213
test_images\04269.jpg,GMC Terrain SUV 2012,0.8955065,Chrysler 300 SRT-8 2010,0.34462556,Rolls-Royce Ghost Sedan 2012,0.14928764
test_images\04270.jpg,Buick Rainier SUV 2007,0.81790733,Audi 100 Wagon 1994,0.03532517,Volvo XC90 SUV 2007,0.023593396
test_images\04271.jpg,Aston Martin Virage Convertible 2012,0.68983763,Aston Martin Virage Coupe 2012,0.41551507,Aston Martin V8 Vantage Convertible 2012,0.090128034
test_images\04272.jpg,HUMMER H3T Crew Cab 2010,0.90890384,HUMMER H2 SUT Crew Cab 2009,0.48037803,AM General Hummer SUV 2000,0.04086283
test_images\04273.jpg,Lamborghini Aventador Coupe 2012,0.43364546,McLaren MP4-12C Coupe 2012,0.21050441,HUMMER H2 SUT Crew Cab 2009,0.12663898
test_images\04274.jpg,Acura Integra Type R 2001,0.47202486,Eagle Talon Hatchback 1998,0.08206105,Plymouth Neon Coupe 1999,0.037499994
test_images\04275.jpg,BMW 1 Series Convertible 2012,0.75185436,Chrysler PT Cruiser Convertible 2008,0.121230185,Bentley Arnage Sedan 2009,0.064339966
test_images\04276.jpg,Lamborghini Diablo Coupe 2001,0.5173345,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.24681711,Ferrari 458 Italia Convertible 2012,0.024322182
test_images\04277.jpg,Infiniti G Coupe IPL 2012,0.5022851,Hyundai Sonata Sedan 2012,0.119402766,Tesla Model S Sedan 2012,0.043946773
test_images\04278.jpg,FIAT 500 Abarth 2012,0.20805195,BMW 3 Series Wagon 2012,0.14772573,BMW 3 Series Sedan 2012,0.03961298
test_images\04279.jpg,Chevrolet Silverado 1500 Regular Cab 2012,0.66543996,Chevrolet Silverado 2500HD Regular Cab 2012,0.39592296,Chevrolet Silverado 1500 Extended Cab 2012,0.36622345
test_images\04280.jpg,Buick Verano Sedan 2012,0.42599088,Cadillac CTS-V Sedan 2012,0.18531042,Buick Regal GS 2012,0.15475857
test_images\04281.jpg,Nissan 240SX Coupe 1998,0.32836214,Lincoln Town Car Sedan 2011,0.09395224,Mercedes-Benz C-Class Sedan 2012,0.081715256
test_images\04282.jpg,Nissan Juke Hatchback 2012,0.96792805,MINI Cooper Roadster Convertible 2012,0.14504078,Ford GT Coupe 2006,0.017092079
test_images\04283.jpg,Cadillac Escalade EXT Crew Cab 2007,0.9119566,GMC Yukon Hybrid SUV 2012,0.018886477,Chevrolet Avalanche Crew Cab 2012,0.018506408
test_images\04284.jpg,BMW M6 Convertible 2010,0.4466227,BMW Z4 Convertible 2012,0.43867102,BMW M5 Sedan 2010,0.11157602
test_images\04285.jpg,BMW M5 Sedan 2010,0.3225549,BMW M3 Coupe 2012,0.24298018,BMW 3 Series Sedan 2012,0.1704154
test_images\04286.jpg,Mercedes-Benz Sprinter Van 2012,0.8782387,Mercedes-Benz C-Class Sedan 2012,0.1509465,Land Rover Range Rover SUV 2012,0.10558802
test_images\04287.jpg,Mercedes-Benz 300-Class Convertible 1993,0.34493637,Lincoln Town Car Sedan 2011,0.1543198,Audi V8 Sedan 1994,0.06745505
test_images\04288.jpg,Jaguar XK XKR 2012,0.66062844,BMW 6 Series Convertible 2007,0.46731806,Mercedes-Benz SL-Class Coupe 2009,0.04056254
test_images\04289.jpg,Honda Odyssey Minivan 2007,0.65783846,Suzuki SX4 Hatchback 2012,0.16573179,Suzuki SX4 Sedan 2012,0.12582073
test_images\04290.jpg,Acura TL Sedan 2012,0.85454285,Buick Regal GS 2012,0.22283292,Hyundai Azera Sedan 2012,0.18945533
test_images\04291.jpg,Cadillac CTS-V Sedan 2012,0.22308812,Suzuki Kizashi Sedan 2012,0.18999296,Acura ZDX Hatchback 2012,0.15506425
test_images\04292.jpg,Mazda Tribute SUV 2011,0.37907788,Dodge Durango SUV 2007,0.32308558,GMC Acadia SUV 2012,0.058163285
test_images\04293.jpg,Jeep Patriot SUV 2012,0.93991655,Rolls-Royce Phantom Sedan 2012,0.17863572,Bentley Arnage Sedan 2009,0.029585391
test_images\04294.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.7687088,GMC Canyon Extended Cab 2012,0.31672412,Chevrolet Silverado 1500 Regular Cab 2012,0.26703107
test_images\04295.jpg,Geo Metro Convertible 1993,0.8215028,Mercedes-Benz 300-Class Convertible 1993,0.13197038,Ford Mustang Convertible 2007,0.022706121
test_images\04296.jpg,Lamborghini Aventador Coupe 2012,0.85318244,Ferrari 458 Italia Coupe 2012,0.18705007,Acura ZDX Hatchback 2012,0.086523026
test_images\04297.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.36646804,Lamborghini Diablo Coupe 2001,0.1683543,Ford GT Coupe 2006,0.10817483
test_images\04298.jpg,Honda Odyssey Minivan 2012,0.9207162,Scion xD Hatchback 2012,0.027802318,Toyota Camry Sedan 2012,0.024001539
test_images\04299.jpg,Dodge Caliber Wagon 2007,0.55964214,Dodge Caliber Wagon 2012,0.17852122,Chevrolet Malibu Hybrid Sedan 2010,0.045151114
test_images\04300.jpg,Buick Enclave SUV 2012,0.75241214,Dodge Caliber Wagon 2012,0.106842756,GMC Acadia SUV 2012,0.08578792
test_images\04301.jpg,Audi R8 Coupe 2012,0.763207,Audi TT RS Coupe 2012,0.23508638,Fisker Karma Sedan 2012,0.1717267
test_images\04302.jpg,Chevrolet Malibu Hybrid Sedan 2010,0.809933,Cadillac CTS-V Sedan 2012,0.07816154,Bentley Continental Flying Spur Sedan 2007,0.01649329
test_images\04303.jpg,Buick Enclave SUV 2012,0.39519092,Hyundai Elantra Touring Hatchback 2012,0.17985678,Volkswagen Beetle Hatchback 2012,0.10197216
test_images\04304.jpg,Suzuki SX4 Sedan 2012,0.23295447,Hyundai Elantra Sedan 2007,0.2270684,Suzuki Aerio Sedan 2007,0.082337886
test_images\04305.jpg,Toyota 4Runner SUV 2012,0.81679857,Jeep Compass SUV 2012,0.37008774,Chevrolet TrailBlazer SS 2009,0.12894818
test_images\04306.jpg,Cadillac SRX SUV 2012,0.58730185,GMC Acadia SUV 2012,0.49560222,GMC Terrain SUV 2012,0.12049818
test_images\04307.jpg,smart fortwo Convertible 2012,0.98859626,Spyker C8 Convertible 2009,0.022045374,Mercedes-Benz Sprinter Van 2012,0.015293241
test_images\04308.jpg,Ford Freestar Minivan 2007,0.8429171,Ford Focus Sedan 2007,0.33757615,Lincoln Town Car Sedan 2011,0.053816646
test_images\04309.jpg,Ferrari 458 Italia Coupe 2012,0.32702082,Lamborghini Reventon Coupe 2008,0.224082,Ferrari FF Coupe 2012,0.21045575
test_images\04310.jpg,Mercedes-Benz SL-Class Coupe 2009,0.31924582,Chevrolet Camaro Convertible 2012,0.24977097,Jaguar XK XKR 2012,0.18481794
test_images\04311.jpg,Acura RL Sedan 2012,0.63263744,Chevrolet Malibu Hybrid Sedan 2010,0.12917414,Acura TL Sedan 2012,0.06837466
test_images\04312.jpg,Mercedes-Benz Sprinter Van 2012,0.2168903,Dodge Sprinter Cargo Van 2009,0.14323884,Chevrolet Express Cargo Van 2007,0.034209758
test_images\04313.jpg,Fisker Karma Sedan 2012,0.20628962,Audi R8 Coupe 2012,0.17608657,HUMMER H2 SUT Crew Cab 2009,0.08977124
test_images\04314.jpg,Audi A5 Coupe 2012,0.5308454,Acura TL Sedan 2012,0.19283527,Cadillac CTS-V Sedan 2012,0.13570169
test_images\04315.jpg,Mercedes-Benz SL-Class Coupe 2009,0.65355885,Aston Martin V8 Vantage Coupe 2012,0.22265875,Infiniti G Coupe IPL 2012,0.122371286
test_images\04316.jpg,Audi V8 Sedan 1994,0.82024246,Audi 100 Sedan 1994,0.25877684,Volvo 240 Sedan 1993,0.041301817
test_images\04317.jpg,Aston Martin Virage Coupe 2012,0.7209616,Spyker C8 Coupe 2009,0.43174,Aston Martin V8 Vantage Convertible 2012,0.12706298
test_images\04318.jpg,Hyundai Genesis Sedan 2012,0.94623005,Hyundai Azera Sedan 2012,0.24757558,Mercedes-Benz E-Class Sedan 2012,0.0877381
test_images\04319.jpg,Chevrolet Sonic Sedan 2012,0.6356648,Volvo C30 Hatchback 2012,0.0897609,Suzuki Kizashi Sedan 2012,0.05887142
test_images\04320.jpg,Fisker Karma Sedan 2012,0.6755734,Aston Martin Virage Coupe 2012,0.14195219,Audi R8 Coupe 2012,0.081246346
test_images\04321.jpg,BMW M3 Coupe 2012,0.7534233,Aston Martin Virage Coupe 2012,0.3447737,Acura Integra Type R 2001,0.08714026
test_images\04322.jpg,Bentley Arnage Sedan 2009,0.87159824,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.054035813,Bentley Mulsanne Sedan 2011,0.012847334
test_images\04323.jpg,Lincoln Town Car Sedan 2011,0.41696173,Chevrolet Monte Carlo Coupe 2007,0.13090059,Chrysler 300 SRT-8 2010,0.025091082
test_images\04324.jpg,Dodge Journey SUV 2012,0.44567674,BMW X3 SUV 2012,0.21512985,Volkswagen Golf Hatchback 2012,0.1554375
test_images\04325.jpg,Jeep Patriot SUV 2012,0.86078763,Rolls-Royce Phantom Sedan 2012,0.26339817,Bentley Arnage Sedan 2009,0.21494916
test_images\04326.jpg,Ford Freestar Minivan 2007,0.5373592,Dodge Caravan Minivan 1997,0.40644407,Ford Focus Sedan 2007,0.21404222
test_images\04327.jpg,Chevrolet Corvette Convertible 2012,0.8446186,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.23633128,Chevrolet Corvette ZR1 2012,0.22846827
test_images\04328.jpg,Spyker C8 Coupe 2009,0.7646402,Fisker Karma Sedan 2012,0.057369053,Dodge Challenger SRT8 2011,0.049466908
test_images\04329.jpg,BMW ActiveHybrid 5 Sedan 2012,0.3787964,BMW 1 Series Coupe 2012,0.030587882,Audi S6 Sedan 2011,0.019250304
test_images\04330.jpg,Jeep Liberty SUV 2012,0.81244135,Jeep Patriot SUV 2012,0.76494074,Volvo XC90 SUV 2007,0.22992909
test_images\04331.jpg,Aston Martin Virage Convertible 2012,0.6549848,Aston Martin Virage Coupe 2012,0.11090103,BMW M6 Convertible 2010,0.019112468
test_images\04332.jpg,Chrysler Aspen SUV 2009,0.6357108,Dodge Durango SUV 2007,0.10219151,Dodge Ram Pickup 3500 Quad Cab 2009,0.05958265
test_images\04333.jpg,FIAT 500 Abarth 2012,0.5284954,FIAT 500 Convertible 2012,0.25859803,Daewoo Nubira Wagon 2002,0.116098374
test_images\04334.jpg,Volkswagen Beetle Hatchback 2012,0.35476607,FIAT 500 Convertible 2012,0.2517739,Buick Enclave SUV 2012,0.115324974
test_images\04335.jpg,Bentley Mulsanne Sedan 2011,0.524395,Bentley Continental GT Coupe 2007,0.13439894,Chrysler 300 SRT-8 2010,0.119235605
test_images\04336.jpg,Ford Edge SUV 2012,0.90019494,GMC Acadia SUV 2012,0.36079472,Mazda Tribute SUV 2011,0.089163244
test_images\04337.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.75434196,Chevrolet Silverado 2500HD Regular Cab 2012,0.09212759,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.08170745
test_images\04338.jpg,Hyundai Sonata Hybrid Sedan 2012,0.9420192,Ferrari FF Coupe 2012,0.115597546,Hyundai Sonata Sedan 2012,0.064160496
test_images\04339.jpg,Volkswagen Golf Hatchback 2012,0.20080212,Honda Odyssey Minivan 2007,0.19081602,BMW 3 Series Wagon 2012,0.081546694
test_images\04340.jpg,BMW 6 Series Convertible 2007,0.84357655,BMW M6 Convertible 2010,0.09412825,Jaguar XK XKR 2012,0.0879778
