filename,predict_1,confidence_1,predict_2,confidence_2,predict_3,confidence_3
test_images\04173.jpg,HUMMER H3T Crew Cab 2010,0.29784757,Chevrolet Silverado 1500 Regular Cab 2012,0.26203647,Chevrolet Silverado 2500HD Regular Cab 2012,0.24775901
test_images\04174.jpg,Ford Edge SUV 2012,0.2691964,Hyundai Genesis Sedan 2012,0.2637326,Suzuki SX4 Hatchback 2012,0.21481001
test_images\04175.jpg,HUMMER H2 SUT Crew Cab 2009,0.28117368,HUMMER H3T Crew Cab 2010,0.1954371,Jeep Wrangler SUV 2012,0.19496703
test_images\04176.jpg,BMW X6 SUV 2012,0.5691836,BMW 1 Series Coupe 2012,0.08351621,Volvo C30 Hatchback 2012,0.06666723
test_images\04177.jpg,Ford F-450 Super Duty Crew Cab 2012,0.48792532,Ford F-150 Regular Cab 2012,0.3154412,Ford F-150 Regular Cab 2007,0.25144795
test_images\04178.jpg,Aston Martin Virage Convertible 2012,0.50725234,Ferrari California Convertible 2012,0.24771702,Aston Martin Virage Coupe 2012,0.19043261
test_images\04179.jpg,BMW 1 Series Convertible 2012,0.68667525,Chrysler PT Cruiser Convertible 2008,0.061974794,BMW 1 Series Coupe 2012,0.06176278
test_images\04180.jpg,Chevrolet Cobalt SS 2010,0.6311655,Mercedes-Benz S-Class Sedan 2012,0.14144886,Suzuki Aerio Sedan 2007,0.11094341
test_images\04181.jpg,Chrysler Sebring Convertible 2010,0.88184357,Suzuki SX4 Hatchback 2012,0.046864986,Hyundai Santa Fe SUV 2012,0.02896145
test_images\04182.jpg,Ford Edge SUV 2012,0.5316576,Hyundai Tucson SUV 2012,0.4205201,Jeep Compass SUV 2012,0.2654304
test_images\04183.jpg,Bugatti Veyron 16.4 Coupe 2009,0.2614569,Tesla Model S Sedan 2012,0.072378606,Hyundai Tucson SUV 2012,0.053185284
test_images\04184.jpg,Mercedes-Benz 300-Class Convertible 1993,0.11519927,Ford Mustang Convertible 2007,0.11112487,Volvo 240 Sedan 1993,0.10612425
test_images\04185.jpg,BMW 1 Series Coupe 2012,0.33324224,BMW 1 Series Convertible 2012,0.24444443,Chrysler Sebring Convertible 2010,0.12228474
test_images\04186.jpg,Rolls-Royce Phantom Sedan 2012,0.21043813,Dodge Dakota Club Cab 2007,0.15740114,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.15184978
test_images\04187.jpg,Acura TL Sedan 2012,0.4412635,Honda Accord Coupe 2012,0.09899059,Acura TL Type-S 2008,0.062418908
test_images\04188.jpg,Bugatti Veyron 16.4 Coupe 2009,0.51755166,Aston Martin Virage Convertible 2012,0.22435129,Aston Martin V8 Vantage Coupe 2012,0.17227682
test_images\04189.jpg,smart fortwo Convertible 2012,0.42064393,Nissan Leaf Hatchback 2012,0.32583827,FIAT 500 Convertible 2012,0.10648057
test_images\04190.jpg,Buick Enclave SUV 2012,0.2379395,FIAT 500 Convertible 2012,0.18169448,Hyundai Elantra Touring Hatchback 2012,0.082203954
test_images\04191.jpg,Audi RS 4 Convertible 2008,0.2774108,BMW X6 SUV 2012,0.097391486,Dodge Charger Sedan 2012,0.08369973
test_images\04192.jpg,Ford Expedition EL SUV 2009,0.755832,Mazda Tribute SUV 2011,0.17789337,Dodge Durango SUV 2007,0.14682636
test_images\04193.jpg,Ford Expedition EL SUV 2009,0.47963068,Ford F-150 Regular Cab 2012,0.050287902,Mazda Tribute SUV 2011,0.037697434
test_images\04194.jpg,Chevrolet Monte Carlo Coupe 2007,0.14598417,Plymouth Neon Coupe 1999,0.07296631,Eagle Talon Hatchback 1998,0.06851807
test_images\04195.jpg,Ford Expedition EL SUV 2009,0.46167976,Nissan NV Passenger Van 2012,0.22880736,Land Rover LR2 SUV 2012,0.10920581
test_images\04196.jpg,Dodge Caliber Wagon 2007,0.64044994,Dodge Caliber Wagon 2012,0.37521645,Dodge Journey SUV 2012,0.015462667
test_images\04197.jpg,Aston Martin V8 Vantage Coupe 2012,0.19278026,Aston Martin Virage Convertible 2012,0.06229472,Audi TT Hatchback 2011,0.051136047
test_images\04198.jpg,GMC Terrain SUV 2012,0.14529857,Cadillac SRX SUV 2012,0.114479214,Chevrolet Traverse SUV 2012,0.1055167
test_images\04199.jpg,Ford Edge SUV 2012,0.24983627,Jeep Compass SUV 2012,0.07476711,Hyundai Santa Fe SUV 2012,0.062169492
test_images\04200.jpg,BMW X6 SUV 2012,0.5306303,Mitsubishi Lancer Sedan 2012,0.07002619,Hyundai Veloster Hatchback 2012,0.035828978
test_images\04201.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.20640346,GMC Canyon Extended Cab 2012,0.17684439,Dodge Dakota Crew Cab 2010,0.14964378
test_images\04202.jpg,GMC Canyon Extended Cab 2012,0.49559084,HUMMER H3T Crew Cab 2010,0.30472684,HUMMER H2 SUT Crew Cab 2009,0.1907542
test_images\04203.jpg,Mercedes-Benz S-Class Sedan 2012,0.5612348,Bentley Continental Flying Spur Sedan 2007,0.177405,Chevrolet Malibu Hybrid Sedan 2010,0.12286067
test_images\04204.jpg,Volvo C30 Hatchback 2012,0.68895376,BMW X6 SUV 2012,0.15761906,Hyundai Veloster Hatchback 2012,0.094441146
test_images\04205.jpg,Land Rover Range Rover SUV 2012,0.45882264,Jeep Patriot SUV 2012,0.44394588,Chevrolet TrailBlazer SS 2009,0.4078761
test_images\04206.jpg,Ford Ranger SuperCab 2011,0.12607715,Audi V8 Sedan 1994,0.09600428,Ford F-150 Regular Cab 2007,0.077908784
test_images\04207.jpg,Volvo XC90 SUV 2007,0.69329405,Bentley Mulsanne Sedan 2011,0.16182512,Dodge Ram Pickup 3500 Crew Cab 2010,0.15625367
test_images\04208.jpg,Ford GT Coupe 2006,0.50867933,Lamborghini Reventon Coupe 2008,0.5032055,AM General Hummer SUV 2000,0.19434226
test_images\04209.jpg,Audi 100 Sedan 1994,0.24551606,Audi 100 Wagon 1994,0.24080822,Audi V8 Sedan 1994,0.19449091
test_images\04210.jpg,Bugatti Veyron 16.4 Coupe 2009,0.27925387,Bugatti Veyron 16.4 Convertible 2009,0.073043734,Aston Martin V8 Vantage Coupe 2012,0.063566536
test_images\04211.jpg,MINI Cooper Roadster Convertible 2012,0.22202289,Chevrolet Camaro Convertible 2012,0.18536672,Dodge Challenger SRT8 2011,0.10311264
test_images\04212.jpg,Mercedes-Benz Sprinter Van 2012,0.34036946,Dodge Caravan Minivan 1997,0.19255498,Ford Freestar Minivan 2007,0.17757908
test_images\04213.jpg,Chrysler PT Cruiser Convertible 2008,0.69646406,MINI Cooper Roadster Convertible 2012,0.13290185,Ford Mustang Convertible 2007,0.0755775
test_images\04214.jpg,Ferrari 458 Italia Coupe 2012,0.4935589,McLaren MP4-12C Coupe 2012,0.29726043,Ferrari FF Coupe 2012,0.22637013
test_images\04215.jpg,Hyundai Santa Fe SUV 2012,0.27303827,Suzuki SX4 Sedan 2012,0.14134943,Suzuki SX4 Hatchback 2012,0.09777138
test_images\04216.jpg,Ferrari California Convertible 2012,0.24536946,Hyundai Veloster Hatchback 2012,0.20780906,McLaren MP4-12C Coupe 2012,0.09336099
test_images\04217.jpg,Hyundai Tucson SUV 2012,0.31101733,Chevrolet Traverse SUV 2012,0.14710623,Ford Edge SUV 2012,0.14009365
test_images\04218.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,0.1820148,Dodge Dakota Crew Cab 2010,0.11187738,Dodge Dakota Club Cab 2007,0.064328104
test_images\04219.jpg,Acura ZDX Hatchback 2012,0.22801071,Ford Edge SUV 2012,0.1411635,Hyundai Tucson SUV 2012,0.13562238
test_images\04220.jpg,Ferrari California Convertible 2012,0.64000005,Jaguar XK XKR 2012,0.2644076,BMW Z4 Convertible 2012,0.22357601
test_images\04221.jpg,BMW 6 Series Convertible 2007,0.29011363,BMW M6 Convertible 2010,0.16362107,BMW Z4 Convertible 2012,0.1456182
test_images\04222.jpg,GMC Terrain SUV 2012,0.5386754,Cadillac Escalade EXT Crew Cab 2007,0.32075962,GMC Yukon Hybrid SUV 2012,0.23620296
test_images\04223.jpg,Bentley Continental GT Coupe 2012,0.54993564,Bentley Continental GT Coupe 2007,0.18099436,Bentley Continental Supersports Conv. Convertible 2012,0.07258651
test_images\04224.jpg,Acura TL Sedan 2012,0.6553701,Hyundai Azera Sedan 2012,0.2531813,Acura TSX Sedan 2012,0.073803425
test_images\04225.jpg,Audi S6 Sedan 2011,0.37550843,Audi A5 Coupe 2012,0.3022835,Audi S5 Coupe 2012,0.19994801
test_images\04226.jpg,Dodge Journey SUV 2012,0.35744926,Ford Edge SUV 2012,0.15724722,Dodge Caliber Wagon 2007,0.06008455
test_images\04227.jpg,Bentley Continental Supersports Conv. Convertible 2012,0.07917145,BMW 6 Series Convertible 2007,0.06699267,Ford GT Coupe 2006,0.06668511
test_images\04228.jpg,Audi TT RS Coupe 2012,0.16828814,Dodge Charger Sedan 2012,0.11404008,Audi TT Hatchback 2011,0.083820105
test_images\04229.jpg,Chevrolet Traverse SUV 2012,0.5701899,Cadillac SRX SUV 2012,0.09217262,GMC Acadia SUV 2012,0.062702835
test_images\04230.jpg,Bentley Mulsanne Sedan 2011,0.7901032,Bentley Continental Flying Spur Sedan 2007,0.24203193,Audi S6 Sedan 2011,0.14996341
test_images\04231.jpg,Ford Focus Sedan 2007,0.17086664,Plymouth Neon Coupe 1999,0.075828046,Buick Enclave SUV 2012,0.04450375
test_images\04232.jpg,BMW 1 Series Coupe 2012,0.3487088,Chrysler Sebring Convertible 2010,0.2763266,BMW 1 Series Convertible 2012,0.1684657
test_images\04233.jpg,Jaguar XK XKR 2012,0.5425777,BMW Z4 Convertible 2012,0.47710446,BMW M6 Convertible 2010,0.22642916
test_images\04234.jpg,Ford F-450 Super Duty Crew Cab 2012,0.5668932,Dodge Ram Pickup 3500 Crew Cab 2010,0.32075855,GMC Canyon Extended Cab 2012,0.21933183
test_images\04235.jpg,Acura TL Type-S 2008,0.61585253,Acura TL Sedan 2012,0.5188087,Mitsubishi Lancer Sedan 2012,0.078504145
test_images\04236.jpg,Audi TT Hatchback 2011,0.20148322,Audi TT RS Coupe 2012,0.1186209,Audi TTS Coupe 2012,0.06659123
test_images\04237.jpg,Jaguar XK XKR 2012,0.31304765,Bentley Continental GT Coupe 2007,0.14511573,BMW 6 Series Convertible 2007,0.12115982
test_images\04238.jpg,Scion xD Hatchback 2012,0.33999264,Hyundai Santa Fe SUV 2012,0.22960335,Hyundai Tucson SUV 2012,0.18137541
test_images\04239.jpg,Chevrolet Silverado 1500 Regular Cab 2012,0.40901524,Chevrolet Silverado 2500HD Regular Cab 2012,0.2183184,Chevrolet Silverado 1500 Extended Cab 2012,0.13647425
test_images\04240.jpg,Hyundai Tucson SUV 2012,0.51809597,Acura ZDX Hatchback 2012,0.35318664,Hyundai Azera Sedan 2012,0.34028587
test_images\04241.jpg,Bugatti Veyron 16.4 Convertible 2009,0.14962149,Ferrari 458 Italia Coupe 2012,0.06319696,Bugatti Veyron 16.4 Coupe 2009,0.054383606
test_images\04242.jpg,Chrysler PT Cruiser Convertible 2008,0.76942354,FIAT 500 Convertible 2012,0.28665096,Volkswagen Beetle Hatchback 2012,0.0570243
test_images\04243.jpg,Jeep Liberty SUV 2012,0.50591296,Mercedes-Benz Sprinter Van 2012,0.32238325,Nissan NV Passenger Van 2012,0.2773506
test_images\04244.jpg,Tesla Model S Sedan 2012,0.27992362,Jaguar XK XKR 2012,0.14210442,Infiniti G Coupe IPL 2012,0.123090655
test_images\04245.jpg,Cadillac Escalade EXT Crew Cab 2007,0.338619,GMC Yukon Hybrid SUV 2012,0.16034198,GMC Terrain SUV 2012,0.09983301
test_images\04246.jpg,Jeep Compass SUV 2012,0.2901488,Nissan Juke Hatchback 2012,0.27993798,Jeep Grand Cherokee SUV 2012,0.21127206
test_images\04247.jpg,Chevrolet Cobalt SS 2010,0.17408758,Volkswagen Beetle Hatchback 2012,0.1605291,Plymouth Neon Coupe 1999,0.08131623
test_images\04248.jpg,Dodge Charger SRT-8 2009,0.092184246,Bentley Continental GT Coupe 2007,0.078549445,Nissan 240SX Coupe 1998,0.04365918
test_images\04249.jpg,Land Rover LR2 SUV 2012,0.3546582,Land Rover Range Rover SUV 2012,0.17611447,Infiniti QX56 SUV 2011,0.14666343
test_images\04250.jpg,Mercedes-Benz 300-Class Convertible 1993,0.28181636,Audi 100 Sedan 1994,0.22441909,Volvo 240 Sedan 1993,0.22037515
test_images\04251.jpg,FIAT 500 Convertible 2012,0.3904158,Chrysler PT Cruiser Convertible 2008,0.16915324,FIAT 500 Abarth 2012,0.15924418
test_images\04252.jpg,Volvo XC90 SUV 2007,0.3208471,Dodge Magnum Wagon 2008,0.10854101,Dodge Caliber Wagon 2007,0.04990402
test_images\04253.jpg,Chrysler 300 SRT-8 2010,0.14176822,Rolls-Royce Ghost Sedan 2012,0.08639774,Audi S4 Sedan 2007,0.07077414
test_images\04254.jpg,Acura TL Sedan 2012,0.19849482,Honda Accord Coupe 2012,0.04850298,Acura TL Type-S 2008,0.034407288
test_images\04255.jpg,Bugatti Veyron 16.4 Coupe 2009,0.3986385,Aston Martin V8 Vantage Coupe 2012,0.3763271,Bugatti Veyron 16.4 Convertible 2009,0.16528982
test_images\04256.jpg,Nissan Juke Hatchback 2012,0.51222605,Hyundai Veloster Hatchback 2012,0.35985842,Hyundai Tucson SUV 2012,0.16272324
test_images\04257.jpg,GMC Acadia SUV 2012,0.41682184,Ford Expedition EL SUV 2009,0.15433869,Ford F-150 Regular Cab 2012,0.054927886
test_images\04258.jpg,Jeep Compass SUV 2012,0.34897247,Nissan Juke Hatchback 2012,0.2827017,Jeep Grand Cherokee SUV 2012,0.2183561
test_images\04259.jpg,Acura TL Type-S 2008,0.24235693,Audi S6 Sedan 2011,0.21732628,Mercedes-Benz E-Class Sedan 2012,0.13982248
test_images\04260.jpg,BMW 1 Series Convertible 2012,0.37793186,Chrysler Sebring Convertible 2010,0.19738379,Chrysler PT Cruiser Convertible 2008,0.16784745
test_images\04261.jpg,GMC Yukon Hybrid SUV 2012,0.27803493,Dodge Durango SUV 2007,0.16659886,Chevrolet Avalanche Crew Cab 2012,0.14827079
test_images\04262.jpg,Nissan Leaf Hatchback 2012,0.8268455,Ford Fiesta Sedan 2012,0.6124389,Scion xD Hatchback 2012,0.0981361
test_images\04263.jpg,Maybach Landaulet Convertible 2012,0.13950697,GMC Terrain SUV 2012,0.12803403,Chevrolet Malibu Sedan 2007,0.12035367
test_images\04264.jpg,Ford Expedition EL SUV 2009,0.28203776,Jeep Liberty SUV 2012,0.25558066,Nissan NV Passenger Van 2012,0.21295291
test_images\04265.jpg,Rolls-Royce Ghost Sedan 2012,0.6726705,Audi A5 Coupe 2012,0.14307722,Audi R8 Coupe 2012,0.116214216
test_images\04266.jpg,Ferrari California Convertible 2012,0.22720128,Chevrolet Corvette Convertible 2012,0.17909649,Chevrolet Corvette ZR1 2012,0.11982167
test_images\04267.jpg,Aston Martin Virage Coupe 2012,0.16086802,Aston Martin V8 Vantage Coupe 2012,0.15935338,Aston Martin Virage Convertible 2012,0.118625075
test_images\04268.jpg,Jaguar XK XKR 2012,0.5882944,Spyker C8 Convertible 2009,0.29108346,Chevrolet Corvette ZR1 2012,0.27472624
test_images\04269.jpg,GMC Terrain SUV 2012,0.8940526,Acura TL Sedan 2012,0.20838344,Cadillac CTS-V Sedan 2012,0.09997326
test_images\04270.jpg,Buick Rainier SUV 2007,0.7817821,Daewoo Nubira Wagon 2002,0.11476976,Chrysler PT Cruiser Convertible 2008,0.110963225
test_images\04271.jpg,Aston Martin Virage Convertible 2012,0.24809498,Jaguar XK XKR 2012,0.24521112,BMW M6 Convertible 2010,0.20301217
test_images\04272.jpg,HUMMER H2 SUT Crew Cab 2009,0.31462944,Nissan Juke Hatchback 2012,0.17040119,Jeep Wrangler SUV 2012,0.122779906
test_images\04273.jpg,McLaren MP4-12C Coupe 2012,0.46194232,Bugatti Veyron 16.4 Coupe 2009,0.06063941,Hyundai Tucson SUV 2012,0.04063803
test_images\04274.jpg,Chrysler PT Cruiser Convertible 2008,0.1159997,Spyker C8 Convertible 2009,0.07908782,Volkswagen Beetle Hatchback 2012,0.037078083
test_images\04275.jpg,BMW 1 Series Convertible 2012,0.7842866,BMW Z4 Convertible 2012,0.15302098,BMW 1 Series Coupe 2012,0.13220799
test_images\04276.jpg,Lamborghini Aventador Coupe 2012,0.27298343,Lamborghini Reventon Coupe 2008,0.20750433,Bugatti Veyron 16.4 Coupe 2009,0.20196417
test_images\04277.jpg,Tesla Model S Sedan 2012,0.2628194,Acura TL Sedan 2012,0.12602255,Audi TTS Coupe 2012,0.119071156
test_images\04278.jpg,Nissan Juke Hatchback 2012,0.63019496,Infiniti QX56 SUV 2011,0.19188651,Volvo C30 Hatchback 2012,0.17870766
test_images\04279.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.31597507,Chevrolet Silverado 1500 Regular Cab 2012,0.21738625,Chevrolet Silverado 2500HD Regular Cab 2012,0.21482566
test_images\04280.jpg,Acura ZDX Hatchback 2012,0.7575197,Hyundai Azera Sedan 2012,0.18073165,Ford Edge SUV 2012,0.0833565
test_images\04281.jpg,Ford Focus Sedan 2007,0.25347447,Dodge Caliber Wagon 2007,0.09386033,Volvo XC90 SUV 2007,0.08554077
test_images\04282.jpg,Nissan Juke Hatchback 2012,0.54612106,Hyundai Tucson SUV 2012,0.36347994,Nissan NV Passenger Van 2012,0.30471784
test_images\04283.jpg,Cadillac Escalade EXT Crew Cab 2007,0.26004592,GMC Yukon Hybrid SUV 2012,0.21552008,Chevrolet Avalanche Crew Cab 2012,0.08452639
test_images\04284.jpg,smart fortwo Convertible 2012,0.39858103,Volvo C30 Hatchback 2012,0.14553383,Nissan Juke Hatchback 2012,0.12610167
test_images\04285.jpg,Tesla Model S Sedan 2012,0.13208437,Hyundai Genesis Sedan 2012,0.11888784,Hyundai Azera Sedan 2012,0.11288664
test_images\04286.jpg,Mercedes-Benz Sprinter Van 2012,0.7258435,Dodge Sprinter Cargo Van 2009,0.1940529,Ford Expedition EL SUV 2009,0.06248328
test_images\04287.jpg,Audi V8 Sedan 1994,0.4852228,Mercedes-Benz 300-Class Convertible 1993,0.23701802,Audi 100 Wagon 1994,0.14142236
test_images\04288.jpg,Volkswagen Beetle Hatchback 2012,0.10170725,BMW X6 SUV 2012,0.062190145,Tesla Model S Sedan 2012,0.06080714
test_images\04289.jpg,Scion xD Hatchback 2012,0.2638799,Mercedes-Benz Sprinter Van 2012,0.051336974,Dodge Sprinter Cargo Van 2009,0.05011514
test_images\04290.jpg,Hyundai Azera Sedan 2012,0.28506178,Acura TSX Sedan 2012,0.27004698,Acura TL Sedan 2012,0.19831064
test_images\04291.jpg,Hyundai Tucson SUV 2012,0.52534866,Hyundai Azera Sedan 2012,0.16539195,Ford Edge SUV 2012,0.16266161
test_images\04292.jpg,Ford Expedition EL SUV 2009,0.5935963,Ford F-150 Regular Cab 2012,0.18038243,Nissan NV Passenger Van 2012,0.118848205
test_images\04293.jpg,Jeep Wrangler SUV 2012,0.4632392,Jeep Patriot SUV 2012,0.3953938,Jeep Liberty SUV 2012,0.30380297
test_images\04294.jpg,Chevrolet Silverado 1500 Extended Cab 2012,0.49270758,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.21083331,Dodge Dakota Club Cab 2007,0.16100323
test_images\04295.jpg,Geo Metro Convertible 1993,0.7505168,Ford Mustang Convertible 2007,0.0847069,Mercedes-Benz 300-Class Convertible 1993,0.06458843
test_images\04296.jpg,Lamborghini Aventador Coupe 2012,0.22150663,Bugatti Veyron 16.4 Coupe 2009,0.21814215,Bugatti Veyron 16.4 Convertible 2009,0.20988667
test_images\04297.jpg,Bugatti Veyron 16.4 Coupe 2009,0.46539944,Lamborghini Aventador Coupe 2012,0.23858875,Bugatti Veyron 16.4 Convertible 2009,0.19882095
test_images\04298.jpg,Honda Odyssey Minivan 2012,0.9013269,Toyota Camry Sedan 2012,0.2496517,Scion xD Hatchback 2012,0.07386777
test_images\04299.jpg,Chrysler Sebring Convertible 2010,0.13672918,Suzuki SX4 Hatchback 2012,0.041178346,Chevrolet Malibu Hybrid Sedan 2010,0.03792399
test_images\04300.jpg,Hyundai Tucson SUV 2012,0.61544204,Ford Edge SUV 2012,0.19308028,Hyundai Santa Fe SUV 2012,0.16445431
test_images\04301.jpg,Audi TT Hatchback 2011,0.46108854,Audi TT RS Coupe 2012,0.37831724,Audi TTS Coupe 2012,0.18367991
test_images\04302.jpg,Chevrolet Malibu Hybrid Sedan 2010,0.43594044,Mercedes-Benz S-Class Sedan 2012,0.10157558,Dodge Caliber Wagon 2007,0.018713117
test_images\04303.jpg,Buick Enclave SUV 2012,0.4141876,Hyundai Veracruz SUV 2012,0.14100349,Hyundai Santa Fe SUV 2012,0.0731594
test_images\04304.jpg,Hyundai Elantra Sedan 2007,0.19640902,Hyundai Elantra Touring Hatchback 2012,0.13888115,Suzuki SX4 Sedan 2012,0.10516822
test_images\04305.jpg,Toyota 4Runner SUV 2012,0.67407537,Nissan NV Passenger Van 2012,0.26408488,Jeep Compass SUV 2012,0.25501168
test_images\04306.jpg,Chevrolet Traverse SUV 2012,0.3392957,Hyundai Veracruz SUV 2012,0.26786423,Buick Enclave SUV 2012,0.25944635
test_images\04307.jpg,smart fortwo Convertible 2012,0.6883709,Nissan Juke Hatchback 2012,0.041565865,FIAT 500 Convertible 2012,0.036682338
test_images\04308.jpg,Ford Freestar Minivan 2007,0.64296967,Ford Expedition EL SUV 2009,0.30228442,Ram C/V Cargo Van Minivan 2012,0.09551981
test_images\04309.jpg,Tesla Model S Sedan 2012,0.48730743,Infiniti G Coupe IPL 2012,0.12805972,Audi TT RS Coupe 2012,0.11387792
test_images\04310.jpg,MINI Cooper Roadster Convertible 2012,0.38759944,BMW Z4 Convertible 2012,0.15781087,BMW 3 Series Sedan 2012,0.08496156
test_images\04311.jpg,Honda Accord Sedan 2012,0.109831125,Acura RL Sedan 2012,0.06674245,Hyundai Genesis Sedan 2012,0.06200981
test_images\04312.jpg,Mercedes-Benz Sprinter Van 2012,0.4047493,Dodge Sprinter Cargo Van 2009,0.21666008,Chevrolet Express Cargo Van 2007,0.06064105
test_images\04313.jpg,Audi R8 Coupe 2012,0.63136053,Bugatti Veyron 16.4 Coupe 2009,0.06578204,Acura ZDX Hatchback 2012,0.043545544
test_images\04314.jpg,Audi A5 Coupe 2012,0.16518673,Audi TTS Coupe 2012,0.06661713,Audi TT Hatchback 2011,0.06660816
test_images\04315.jpg,Audi TT Hatchback 2011,0.28654897,Audi S5 Coupe 2012,0.24518183,Audi TTS Coupe 2012,0.080393344
test_images\04316.jpg,Audi V8 Sedan 1994,0.2494744,Dodge Dakota Club Cab 2007,0.21189028,Bentley Arnage Sedan 2009,0.14671841
test_images\04317.jpg,Jaguar XK XKR 2012,0.19199553,Porsche Panamera Sedan 2012,0.14026567,Audi R8 Coupe 2012,0.13578677
test_images\04318.jpg,Ford Edge SUV 2012,0.27237934,Hyundai Azera Sedan 2012,0.12622243,Acura ZDX Hatchback 2012,0.06693861
test_images\04319.jpg,Ford Fiesta Sedan 2012,0.21579927,Buick Enclave SUV 2012,0.103073895,Scion xD Hatchback 2012,0.05845806
test_images\04320.jpg,Aston Martin V8 Vantage Coupe 2012,0.2566354,Audi R8 Coupe 2012,0.21735778,Fisker Karma Sedan 2012,0.21586028
test_images\04321.jpg,BMW M3 Coupe 2012,0.15823182,Porsche Panamera Sedan 2012,0.07582477,Jaguar XK XKR 2012,0.07289034
test_images\04322.jpg,Bentley Arnage Sedan 2009,0.29083496,Volvo XC90 SUV 2007,0.13961405,Dodge Magnum Wagon 2008,0.09527454
test_images\04323.jpg,Lincoln Town Car Sedan 2011,0.3387626,Bentley Arnage Sedan 2009,0.2235783,Bentley Continental Flying Spur Sedan 2007,0.1101937
test_images\04324.jpg,Suzuki SX4 Hatchback 2012,0.33049357,Infiniti QX56 SUV 2011,0.1527918,Buick Enclave SUV 2012,0.10561597
test_images\04325.jpg,Jeep Liberty SUV 2012,0.25366065,Jeep Wrangler SUV 2012,0.19378492,Jeep Patriot SUV 2012,0.1739698
test_images\04326.jpg,Ford Freestar Minivan 2007,0.5674417,Ram C/V Cargo Van Minivan 2012,0.12549818,Ford Expedition EL SUV 2009,0.09256074
test_images\04327.jpg,Ferrari California Convertible 2012,0.6683803,Ferrari 458 Italia Convertible 2012,0.04495135,Bugatti Veyron 16.4 Convertible 2009,0.037371427
test_images\04328.jpg,Spyker C8 Convertible 2009,0.37092036,Ferrari California Convertible 2012,0.25798884,Spyker C8 Coupe 2009,0.12293652
test_images\04329.jpg,BMW 1 Series Coupe 2012,0.24679941,Chrysler Sebring Convertible 2010,0.04760754,BMW X5 SUV 2007,0.046042174
test_images\04330.jpg,Nissan NV Passenger Van 2012,0.7396066,Jeep Liberty SUV 2012,0.3992204,HUMMER H2 SUT Crew Cab 2009,0.102224916
test_images\04331.jpg,Aston Martin V8 Vantage Convertible 2012,0.53024435,Aston Martin Virage Convertible 2012,0.43172967,Aston Martin V8 Vantage Coupe 2012,0.12982872
test_images\04332.jpg,Ford Expedition EL SUV 2009,0.22715098,Land Rover LR2 SUV 2012,0.16748565,Jeep Liberty SUV 2012,0.111355186
test_images\04333.jpg,Plymouth Neon Coupe 1999,0.09448245,FIAT 500 Convertible 2012,0.07705635,Maybach Landaulet Convertible 2012,0.050240934
test_images\04334.jpg,Chevrolet Sonic Sedan 2012,0.28199756,Hyundai Veracruz SUV 2012,0.15666053,Acura ZDX Hatchback 2012,0.0912973
test_images\04335.jpg,Audi TT Hatchback 2011,0.09989381,Bentley Continental GT Coupe 2007,0.09735966,Bentley Continental GT Coupe 2012,0.081575006
test_images\04336.jpg,Ford Edge SUV 2012,0.32288986,Hyundai Santa Fe SUV 2012,0.10026616,Jeep Compass SUV 2012,0.059110135
test_images\04337.jpg,Ford Ranger SuperCab 2011,0.72994727,Volvo 240 Sedan 1993,0.24242318,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.1059629
test_images\04338.jpg,Hyundai Tucson SUV 2012,0.21098867,Ford Fiesta Sedan 2012,0.20901763,Hyundai Veloster Hatchback 2012,0.107302725
test_images\04339.jpg,Infiniti QX56 SUV 2011,0.24289355,BMW X5 SUV 2007,0.0966216,Suzuki SX4 Hatchback 2012,0.090232134
test_images\04340.jpg,Aston Martin Virage Convertible 2012,0.38838005,Ferrari California Convertible 2012,0.31172466,BMW Z4 Convertible 2012,0.17471698
test_images\04341.jpg,Dodge Magnum Wagon 2008,0.15243444,GMC Terrain SUV 2012,0.08553761,Dodge Caliber Wagon 2012,0.042949706
test_images\04342.jpg,Hyundai Tucson SUV 2012,0.89713955,Acura ZDX Hatchback 2012,0.21125287,Ford Fiesta Sedan 2012,0.09836516
test_images\04343.jpg,GMC Terrain SUV 2012,0.7872454,Ford Edge SUV 2012,0.023063928,Jeep Grand Cherokee SUV 2012,0.01776436
test_images\04344.jpg,Bugatti Veyron 16.4 Convertible 2009,0.14307293,Bugatti Veyron 16.4 Coupe 2009,0.09082961,Spyker C8 Convertible 2009,0.087053865
test_images\04345.jpg,GMC Savana Van 2012,0.2756448,Volkswagen Golf Hatchback 1991,0.2304025,Ford Ranger SuperCab 2011,0.22741124
test_images\04346.jpg,Jeep Compass SUV 2012,0.27153808,Jeep Grand Cherokee SUV 2012,0.17776963,Toyota 4Runner SUV 2012,0.09446278
test_images\04347.jpg,Ford Focus Sedan 2007,0.3151047,Dodge Caliber Wagon 2007,0.15064663,Suzuki Aerio Sedan 2007,0.1436635
test_images\04348.jpg,Honda Odyssey Minivan 2007,0.16345409,Suzuki SX4 Hatchback 2012,0.14520255,Volkswagen Golf Hatchback 2012,0.032135993
